loan_amnt,State,emp_length,label
18000,NY,1 year,0
1500,NY,< 1 year,0
1000,NY,6 years,0
5000,NY,< 1 year,0
2000,NY,2 years,0
1000,NY,2 years,0
1500,NY,4 years,0
13000,NY,3 years,0
500,NY,< 1 year,0
8000,NY,2 years,0
7500,NY,1 year,0
25000,NY,2 years,0
25000,NY,2 years,0
2000,NY,< 1 year,0
500,NY,10+ years,0
8500,NY,1 year,0
3500,NY,3 years,0
25000,NY,1 year,0
5000,NY,3 years,0
10000,NY,< 1 year,0
1500,NY,1 year,0
17000,NY,10+ years,0
2000,NY,2 years,0
1000,NY,< 1 year,0
7000,NY,< 1 year,0
8000,NY,7 years,0
500,NY,1 year,0
15000,NY,< 1 year,0
10000,NY,< 1 year,0
5000,NY,3 years,0
7500,NY,< 1 year,0
2000,NY,< 1 year,0
5700,NY,2 years,0
1200,NY,< 1 year,0
6000,NY,< 1 year,0
1300,NY,< 1 year,0
3000,NY,1 year,0
20000,NY,< 1 year,0
4000,NY,< 1 year,0
2500,NY,2 years,0
500,NY,2 years,0
10000,NY,10+ years,0
9900,NY,10+ years,0
5000,NY,5 years,0
2200,NY,2 years,0
25000,NY,2 years,0
1000,NY,1 year,0
20000,NY,< 1 year,0
10000,NY,5 years,0
25000,NY,3 years,0
10000,NY,< 1 year,0
10000,NY,5 years,0
15000,NY,8 years,0
5000,NY,1 year,0
5000,NY,1 year,0
2500,NY,< 1 year,0
25000,NY,10+ years,0
7500,NY,7 years,0
2500,NY,5 years,0
3000,NY,10+ years,0
25000,NY,1 year,0
8000,NY,1 year,0
4000,NY,< 1 year,0
2500,NY,10+ years,0
1700,NY,6 years,0
3000,NY,1 year,0
5000,NY,3 years,0
800,NY,< 1 year,0
10000,NY,2 years,0
4000,NY,6 years,0
3000,NY,< 1 year,0
5000,NY,10+ years,0
2000,NY,4 years,0
7000,NY,2 years,0
25000,NY,1 year,0
5000,NY,1 year,0
5000,NY,1 year,0
3000,NY,6 years,0
5500,NY,< 1 year,0
25000,NY,< 1 year,0
4000,NY,4 years,0
9500,NY,3 years,0
25000,NY,2 years,0
4000,NY,2 years,0
5000,NY,< 1 year,0
2000,NY,4 years,0
5000,NY,10+ years,0
10000,NY,2 years,0
2500,NY,< 1 year,0
20000,NY,5 years,0
10000,NY,3 years,0
14000,NY,2 years,0
15000,NY,10+ years,0
3500,NY,< 1 year,0
8000,NY,3 years,0
3000,NY,< 1 year,0
12000,NY,5 years,0
1500,NY,4 years,0
2000,NY,1 year,0
9000,NY,10+ years,0
19000,NY,5 years,0
500,NY,2 years,0
4000,NY,4 years,0
25000,NY,10+ years,0
10000,NY,3 years,0
1000,NY,< 1 year,0
7500,NY,3 years,0
2000,NY,< 1 year,0
3600,NY,< 1 year,0
19650,NY,7 years,0
7500,NY,1 year,0
7000,NY,< 1 year,0
5000,NY,3 years,0
8625,NY,3 years,0
13500,NY,< 1 year,0
3500,NY,2 years,0
5500,NY,8 years,0
5000,NY,3 years,0
5000,NY,10+ years,0
1000,NY,2 years,0
10000,NY,6 years,0
4000,NY,4 years,0
25000,NY,< 1 year,0
25000,NY,8 years,0
24625,NY,< 1 year,0
2500,NY,5 years,0
6000,NY,< 1 year,0
14000,NY,2 years,0
18000,NY,7 years,0
15000,NY,10+ years,0
3000,NY,10+ years,0
10000,NY,8 years,0
500,NY,< 1 year,0
2000,NY,1 year,0
10400,NY,< 1 year,0
10000,NY,< 1 year,0
2000,NY,5 years,0
3000,NY,6 years,0
20000,NY,1 year,0
6000,NY,4 years,0
6000,NY,5 years,0
1500,NY,4 years,0
1000,NY,6 years,0
25000,NY,8 years,0
500,NY,2 years,0
25000,NY,6 years,0
6800,NY,2 years,0
1100,NY,1 year,0
5000,NY,2 years,0
2000,NY,1 year,0
4000,NY,5 years,0
2000,NY,< 1 year,0
15000,NY,4 years,0
3000,NY,8 years,0
750,NY,10+ years,0
15000,NY,< 1 year,0
25000,NY,3 years,0
700,NY,1 year,0
6000,NY,7 years,0
3000,NY,< 1 year,0
2500,NY,7 years,0
10000,NY,1 year,0
8000,NY,4 years,0
25000,NY,10+ years,0
6000,NY,10+ years,0
4000,NY,< 1 year,0
5000,NY,< 1 year,0
7000,NY,10+ years,0
6000,NY,7 years,0
4000,NY,2 years,0
5000,NY,10+ years,0
2000,NY,6 years,0
6000,NY,< 1 year,0
10000,NY,10+ years,0
20000,NY,10+ years,0
20000,NY,10+ years,0
8000,NY,6 years,0
1900,NY,8 years,0
20000,NY,4 years,0
20000,NY,4 years,0
20000,NY,5 years,0
20000,NY,10+ years,0
10000,NY,4 years,0
800,NY,2 years,0
7000,NY,1 year,0
5000,NY,10+ years,0
1500,NY,2 years,0
7000,NY,4 years,0
900,NY,< 1 year,0
1000,NY,10+ years,0
1000,NY,1 year,0
7500,NY,7 years,0
4000,NY,10+ years,0
12000,NY,10+ years,0
20000,NY,1 year,0
6000,NY,10+ years,0
1500,NY,1 year,0
15000,NY,2 years,0
10000,NY,2 years,0
10000,NY,6 years,0
5000,NY,2 years,0
15725,NY,10+ years,0
22300,NY,10+ years,0
15000,NY,6 years,0
25000,NY,< 1 year,0
15000,NY,2 years,0
20000,NY,< 1 year,0
1000,NY,< 1 year,0
20000,NY,10+ years,0
20000,NY,4 years,0
5000,NY,3 years,0
15000,NY,10+ years,0
10000,NY,< 1 year,0
4000,NY,10+ years,0
2000,NY,10+ years,0
4000,NY,10+ years,0
25000,NY,10+ years,0
15000,NY,6 years,0
20000,NY,< 1 year,0
15000,NY,1 year,0
25000,NY,10+ years,0
3000,NY,10+ years,0
14000,NY,7 years,0
4000,NY,5 years,0
24000,NY,10+ years,0
10000,NY,10+ years,0
3000,NY,10+ years,0
5000,NY,10+ years,0
2000,NY,3 years,0
2000,NY,10+ years,0
8000,NY,10+ years,0
15000,NY,< 1 year,0
2500,NY,10+ years,0
8000,NY,1 year,0
25000,NY,< 1 year,0
5000,NY,1 year,0
19000,NY,10+ years,0
14000,NY,6 years,0
5000,NY,10+ years,0
10000,NY,< 1 year,0
15000,NY,< 1 year,0
7000,NY,3 years,0
17500,NY,10+ years,0
12000,NY,2 years,0
2000,NY,10+ years,0
18000,NY,4 years,0
9500,NY,10+ years,0
12450,NY,10+ years,0
12000,NY,10+ years,0
12000,NY,1 year,0
15000,NY,4 years,0
25000,NY,< 1 year,0
5000,NY,1 year,0
2000,NY,2 years,0
1500,NY,< 1 year,0
20000,NY,8 years,0
20000,NY,5 years,0
1000,NY,1 year,0
17000,NY,< 1 year,0
18000,NY,8 years,0
1000,NY,6 years,0
500,NY,< 1 year,0
5000,NY,6 years,0
10500,NY,10+ years,0
20000,NY,< 1 year,0
10000,NY,2 years,0
500,NY,5 years,0
14000,NY,1 year,0
8000,NY,3 years,0
15000,NY,3 years,0
7500,NY,10+ years,0
20000,NY,10+ years,0
25000,NY,3 years,0
3000,NY,3 years,0
20000,NY,4 years,0
10000,NY,10+ years,0
15000,NY,10+ years,0
15000,NY,2 years,0
10000,NY,< 1 year,0
2000,NY,4 years,0
20000,NY,< 1 year,0
12000,NY,8 years,0
10000,NY,2 years,0
8000,NY,6 years,0
7000,NY,8 years,0
20000,NY,5 years,0
15000,NY,< 1 year,0
1500,NY,< 1 year,0
17500,NY,10+ years,0
9000,NY,10+ years,0
5000,NY,2 years,0
4500,NY,9 years,0
15000,NY,10+ years,0
3000,NY,2 years,0
7000,NY,1 year,0
5000,NY,1 year,0
6000,NY,6 years,0
15000,NY,1 year,0
10000,NY,1 year,0
3000,NY,< 1 year,0
5000,NY,9 years,0
5000,NY,2 years,0
2000,NY,10+ years,0
8000,NY,1 year,0
1500,NY,10+ years,0
20000,NY,2 years,0
14000,NY,10+ years,0
20000,NY,1 year,0
7000,NY,4 years,0
18000,NY,2 years,0
5500,NY,4 years,0
5000,NY,3 years,0
15000,NY,1 year,0
10000,NY,9 years,0
20000,NY,10+ years,0
10000,NY,10+ years,0
15000,NY,1 year,0
15000,NY,6 years,0
5500,NY,1 year,0
12500,NY,10+ years,0
20000,NY,3 years,0
500,NY,< 1 year,0
23000,NY,4 years,0
25000,NY,< 1 year,0
20000,NY,10+ years,0
15000,NY,< 1 year,0
25000,NY,10+ years,0
4000,NY,< 1 year,0
9500,NY,3 years,0
25000,NY,4 years,0
4700,NY,< 1 year,0
7000,NY,4 years,0
1500,NY,10+ years,0
10000,NY,8 years,0
17480,NY,10+ years,0
10000,NY,2 years,0
15000,NY,9 years,0
5000,NY,< 1 year,0
3800,NY,< 1 year,0
3600,NY,< 1 year,0
7500,NY,4 years,0
3000,NY,< 1 year,0
9000,NY,1 year,0
25000,NY,3 years,0
800,NY,2 years,0
2100,NY,< 1 year,0
600,NY,4 years,0
25000,NY,4 years,0
12000,NY,10+ years,0
3500,NY,10+ years,0
1500,NY,< 1 year,0
10000,NY,7 years,0
6000,NY,8 years,0
19000,NY,10+ years,0
2500,NY,1 year,0
12000,NY,10+ years,0
8000,NY,< 1 year,0
10000,NY,4 years,0
5000,NY,< 1 year,0
20000,NY,1 year,0
25000,NY,1 year,0
14000,NY,10+ years,0
22000,NY,2 years,0
2000,NY,< 1 year,0
8230,NY,< 1 year,0
25000,NY,10+ years,0
8489,NY,2 years,0
16000,NY,< 1 year,0
10000,NY,< 1 year,0
20000,NY,< 1 year,0
15000,NY,10+ years,0
15000,NY,1 year,0
20000,NY,4 years,0
15000,NY,8 years,0
24750,NY,3 years,0
15000,NY,10+ years,0
10800,NY,10+ years,0
12000,NY,1 year,0
8975,NY,< 1 year,0
25000,NY,< 1 year,0
25000,NY,< 1 year,0
4000,NY,6 years,0
3000,NY,1 year,0
1200,NY,1 year,0
20000,NY,8 years,0
15000,NY,10+ years,0
15000,NY,10+ years,0
2000,NY,< 1 year,0
11693.34,NY,10+ years,0
5000,NY,1 year,0
25000,NY,4 years,0
4500,NY,< 1 year,0
15000,NY,4 years,0
10000,NY,4 years,0
5800,NY,< 1 year,0
20000,NY,4 years,0
24000,NY,8 years,0
7500,NY,2 years,0
17000,NY,10+ years,0
5000,NY,10+ years,0
3000,NY,2 years,0
21000,NY,4 years,0
17000,NY,4 years,0
6000,NY,10+ years,0
2500,NY,6 years,0
4700,NY,5 years,0
15000,NY,8 years,0
8000,NY,2 years,0
10000,NY,10+ years,0
20000,NY,10+ years,0
20000,NY,4 years,0
3425,NY,< 1 year,0
16000,NY,10+ years,0
15000,NY,10+ years,0
6000,NY,2 years,0
20000,NY,4 years,0
2000,NY,10+ years,0
20000,NY,8 years,0
14000,NY,10+ years,0
7000,NY,10+ years,0
25000,NY,< 1 year,0
3000,NY,1 year,0
12000,NY,< 1 year,0
2000,NY,< 1 year,0
19000,NY,2 years,0
16000,NY,1 year,0
20000,NY,10+ years,0
3700,NY,1 year,0
3000,NY,10+ years,0
6000,NY,2 years,0
16000,NY,10+ years,0
15000,NY,8 years,0
10000,NY,10+ years,0
10100,NY,< 1 year,0
10000,NY,1 year,0
15000,NY,2 years,0
2000,NY,< 1 year,0
1500,NY,< 1 year,0
20000,NY,10+ years,0
2300,NY,6 years,0
25000,NY,5 years,0
5000,NY,< 1 year,0
19000,NY,8 years,0
5000,NY,10+ years,0
10000,NY,10+ years,0
5000,NY,10+ years,0
14000,NY,5 years,0
3000,NY,< 1 year,0
15000,NY,2 years,0
13000,NY,< 1 year,0
20000,NY,< 1 year,0
4000,NY,6 years,0
5000,NY,2 years,0
12000,NY,3 years,0
18000,NY,9 years,0
2500,NY,3 years,0
4000,NY,10+ years,0
16025,NY,1 year,0
2500,NY,3 years,0
8000,NY,5 years,0
10000,NY,1 year,0
15000,NY,6 years,0
10000,NY,3 years,0
20000,NY,6 years,0
10000,NY,3 years,0
25000,NY,8 years,0
12000,NY,5 years,0
2000,NY,< 1 year,0
20000,NY,< 1 year,0
7000,NY,8 years,0
25000,NY,4 years,0
800,NY,5 years,0
8000,NY,10+ years,0
3000,NY,2 years,0
1000,NY,< 1 year,0
2500,NY,10+ years,0
20000,NY,2 years,0
18000,NY,10+ years,0
3000,NY,10+ years,0
25000,NY,10+ years,0
10000,NY,2 years,0
18000,NY,3 years,0
6000,NY,9 years,0
10000,NY,4 years,0
25000,NY,10+ years,0
10000,NY,10+ years,0
15000,NY,5 years,0
2500,NY,2 years,0
7000,NY,2 years,0
15000,NY,10+ years,0
25000,NY,10+ years,0
25000,NY,< 1 year,0
11500,NY,8 years,0
5000,NY,7 years,0
25000,NY,10+ years,0
12000,NY,4 years,0
15000,NY,10+ years,0
12000,NY,4 years,0
1500,NY,7 years,0
12500,NY,3 years,0
15000,NY,< 1 year,0
6000,NY,1 year,0
3000,NY,2 years,0
25000,NY,9 years,0
10000,NY,10+ years,0
600,NY,7 years,0
15000,NY,6 years,0
14500,NY,10+ years,0
10000,NY,< 1 year,0
13000,NY,10+ years,0
2000,NY,10+ years,0
13000,NY,10+ years,0
8000,NY,10+ years,0
12000,NY,1 year,0
6000,NY,2 years,0
5000,NY,10+ years,0
12000,NY,< 1 year,0
24000,NY,3 years,0
3000,NY,7 years,0
2000,NY,1 year,0
6000,NY,10+ years,0
10000,NY,< 1 year,0
20500,NY,10+ years,0
10000,NY,10+ years,0
5000,NY,< 1 year,0
6000,NY,1 year,0
8600,NY,10+ years,0
2000,NY,4 years,0
15000,NY,2 years,0
8500,NY,8 years,0
6000,NY,< 1 year,0
2000,NY,10+ years,0
15000,NY,5 years,0
2100,NY,9 years,0
8000,NY,3 years,0
15000,NY,10+ years,0
20000,NY,2 years,0
20000,NY,9 years,0
24000,NY,3 years,0
10000,NY,10+ years,0
14000,NY,6 years,0
25000,NY,10+ years,0
15000,NY,10+ years,0
5000,NY,7 years,0
5000,NY,< 1 year,0
20000,NY,2 years,0
20000,NY,10+ years,0
5000,NY,< 1 year,0
15000,NY,6 years,0
22000,NY,9 years,0
5000,NY,1 year,0
5000,NY,1 year,0
20000,NY,9 years,0
3000,NY,2 years,0
12000,NY,2 years,0
12000,NY,4 years,0
20900,NY,1 year,0
20900,NY,1 year,0
15000,NY,10+ years,0
2500,NY,8 years,0
25000,NY,10+ years,0
8000,NY,< 1 year,0
25000,NY,10+ years,0
5500,NY,1 year,0
25000,NY,< 1 year,0
5000,NY,< 1 year,0
6000,NY,8 years,0
9500,NY,5 years,0
15000,NY,10+ years,0
10000,NY,6 years,0
12000,NY,10+ years,0
10000,NY,< 1 year,0
5000,NY,10+ years,0
10000,NY,10+ years,0
15000,NY,< 1 year,0
25000,NY,< 1 year,0
8000,NY,1 year,0
2000,NY,< 1 year,0
500,NY,2 years,0
12000,NY,10+ years,0
25000,NY,10+ years,0
20000,NY,10+ years,0
10000,NY,10+ years,0
5000,NY,10+ years,0
24975,NY,3 years,0
20000,NY,10+ years,0
12000,NY,4 years,0
25000,NY,1 year,0
23000,NY,6 years,0
10000,NY,8 years,0
12000,NY,8 years,0
9000,NY,6 years,0
11500,NY,2 years,0
15000,NY,< 1 year,0
10000,NY,4 years,0
5000,NY,< 1 year,0
15075,NY,4 years,0
20000,NY,< 1 year,0
1500,NY,4 years,0
15000,NY,10+ years,0
20000,NY,10+ years,0
15000,NY,10+ years,0
20000,NY,10+ years,0
5000,NY,5 years,0
5000,NY,< 1 year,0
4000,NY,< 1 year,0
20000,NY,10+ years,0
20000,NY,2 years,0
25000,NY,< 1 year,0
24000,NY,3 years,0
15000,NY,4 years,0
15000,NY,4 years,0
21000,NY,3 years,0
21000,NY,10+ years,0
11000,NY,6 years,0
2000,NY,1 year,0
20000,NY,6 years,0
10000,NY,10+ years,0
5000,NY,10+ years,0
25000,NY,8 years,0
3200,NY,6 years,0
20000,NY,6 years,0
4000,NY,9 years,0
10000,NY,< 1 year,0
10000,NY,6 years,0
7000,NY,< 1 year,0
10000,NY,< 1 year,0
4000,NY,< 1 year,0
12000,NY,10+ years,0
11000,NY,5 years,0
6000,NY,< 1 year,0
5000,NY,6 years,0
20000,NY,10+ years,0
18000,NY,10+ years,0
6000,NY,9 years,0
16000,NY,6 years,0
15000,NY,10+ years,0
24000,NY,1 year,0
15000,NY,< 1 year,0
16500,NY,10+ years,0
3000,NY,< 1 year,0
9000,NY,3 years,0
20000,NY,10+ years,0
15000,NY,< 1 year,0
19500,NY,< 1 year,0
7000,NY,4 years,0
4000,NY,2 years,0
23000,NY,2 years,0
15700,NY,6 years,0
10000,NY,8 years,0
25000,NY,4 years,0
10000,NY,10+ years,0
7500,NY,< 1 year,0
7500,NY,< 1 year,0
8500,NY,5 years,0
20000,NY,3 years,0
15000,NY,10+ years,0
20000,NY,< 1 year,0
20000,NY,4 years,0
15000,NY,10+ years,0
10275,NY,1 year,0
2600,NY,1 year,0
24000,NY,10+ years,0
7000,NY,2 years,0
7500,NY,4 years,0
5000,NY,1 year,0
5000,NY,3 years,0
14000,NY,10+ years,0
1500,NY,4 years,0
15000,NY,10+ years,0
10000,NY,3 years,0
7500,NY,10+ years,0
500,NY,9 years,0
10000,NY,10+ years,0
15000,NY,< 1 year,0
3000,NY,2 years,0
5099.34,NY,8 years,0
20000,NY,3 years,0
10000,NY,10+ years,0
25000,NY,3 years,0
9000,NY,4 years,0
2500,NY,8 years,0
10000,NY,2 years,0
3000,NY,6 years,0
12000,NY,1 year,0
3000,NY,10+ years,0
1000,NY,5 years,0
20000,NY,3 years,0
15000,NY,4 years,0
2000,NY,< 1 year,0
6000,NY,4 years,0
500,NY,1 year,0
11000,NY,10+ years,0
10000,NY,2 years,0
15000,NY,10+ years,0
15000,NY,6 years,0
18570,NY,3 years,0
6000,NY,6 years,0
5000,NY,1 year,0
7800,NY,6 years,0
7500,NY,6 years,0
3500,NY,< 1 year,0
10000,NY,< 1 year,0
7000,NY,2 years,0
10000,NY,3 years,0
7000,NY,8 years,0
25000,NY,3 years,0
20000,NY,4 years,0
4000,NY,< 1 year,0
13000,NY,10+ years,0
1000,NY,< 1 year,0
13000,NY,10+ years,0
25000,NY,< 1 year,0
8000,NY,1 year,0
8000,NY,4 years,0
25000,NY,3 years,0
22000,NY,2 years,0
2000,NY,2 years,0
7500,NY,6 years,0
650,NY,< 1 year,0
17000,NY,4 years,0
3600,NY,9 years,0
3000,NY,1 year,0
8000,NY,< 1 year,0
16000,NY,10+ years,0
8500,NY,3 years,0
7500,NY,< 1 year,0
7000,NY,1 year,0
20000,NY,10+ years,0
20000,NY,4 years,0
10000,NY,4 years,0
6000,NY,< 1 year,0
10000,NY,8 years,0
8000,NY,8 years,0
500,NY,3 years,0
14000,NY,10+ years,0
3000,NY,1 year,0
15000,NY,10+ years,0
8000,NY,6 years,0
1000,NY,1 year,0
2000,NY,< 1 year,0
500,NY,1 year,0
25000,NY,1 year,0
14000,NY,10+ years,0
6000,NY,< 1 year,0
10000,NY,2 years,0
25000,NY,< 1 year,0
20000,NY,10+ years,0
1000,NY,5 years,0
2500,NY,< 1 year,0
20000,NY,< 1 year,0
15000,NY,< 1 year,0
20000,NY,2 years,0
1000,NY,10+ years,0
5000,NY,2 years,0
20000,NY,1 year,0
2000,NY,1 year,0
1500,NY,8 years,0
10000,NY,3 years,0
10000,NY,3 years,0
24000,NY,6 years,0
6000,NY,10+ years,0
25000,NY,6 years,0
14500,NY,< 1 year,0
2000,NY,< 1 year,0
25000,NY,6 years,0
25000,NY,6 years,0
10000,NY,2 years,0
10000,NY,10+ years,0
15000,NY,5 years,0
25000,NY,10+ years,0
20000,NY,1 year,0
2500,NY,1 year,0
500,NY,1 year,0
5000,NY,2 years,0
10000,NY,2 years,0
20000,NY,2 years,0
25000,NY,5 years,0
8000,NY,2 years,0
10100,NY,1 year,0
1000,NY,1 year,0
16000,NY,10+ years,0
5000,NY,1 year,0
3000,NY,< 1 year,0
7200,NY,< 1 year,0
20000,NY,< 1 year,0
3000,NY,< 1 year,0
7000,NY,< 1 year,0
24700,NY,< 1 year,0
25000,NY,5 years,0
5000,NY,< 1 year,0
10000,NY,3 years,0
7000,NY,< 1 year,0
5000,NY,< 1 year,0
25000,NY,< 1 year,0
15000,NY,< 1 year,0
25000,NY,2 years,0
2500,NY,< 1 year,0
23000,NY,7 years,0
13000,NY,1 year,0
19000,NY,< 1 year,0
19000,NY,< 1 year,0
16000,NY,< 1 year,0
15000,NY,10+ years,0
11000,NY,7 years,0
5000,NY,4 years,0
7500,NY,1 year,0
3000,NY,3 years,0
10000,NY,< 1 year,0
1000,NY,3 years,0
25000,NY,5 years,0
10000,NY,< 1 year,0
25000,NY,< 1 year,0
20000,NY,< 1 year,0
2600,NY,< 1 year,0
3250,NY,< 1 year,0
25000,NY,4 years,0
2500,NY,3 years,0
3500,NY,2 years,0
25000,NY,10+ years,0
4000,NY,2 years,0
10000,NY,1 year,0
5000,NY,6 years,0
6000,NY,< 1 year,0
25000,NY,1 year,0
10000,NY,< 1 year,0
5000,NY,8 years,0
10000,NY,< 1 year,0
18000,NY,2 years,0
600,NY,< 1 year,0
1500,NY,< 1 year,0
7000,NY,< 1 year,0
4500,NY,2 years,0
15000,NY,< 1 year,0
8000,NY,5 years,0
5000,NY,4 years,0
5000,NY,< 1 year,0
25000,NY,6 years,0
20000,NY,< 1 year,0
10000,NY,< 1 year,0
25000,NY,3 years,0
10000,NY,1 year,0
15000,NY,1 year,0
15000,NY,5 years,0
5000,NY,< 1 year,0
10000,NY,< 1 year,0
5000,NY,6 years,0
2500,NY,< 1 year,0
1200,NY,< 1 year,0
3500,NY,1 year,0
1000,NY,2 years,0
16000,NY,10+ years,0
4900,NY,7 years,0
5000,NY,< 1 year,0
25000,NY,10+ years,0
25000,NY,2 years,0
2000,NY,< 1 year,0
4000,NY,5 years,0
5000,NY,1 year,0
5000,NY,4 years,0
1500,NY,< 1 year,0
5000,NY,< 1 year,0
15000,NY,< 1 year,0
3000,NY,< 1 year,0
20000,NY,1 year,0
7500,NY,4 years,0
5000,NY,2 years,0
3000,NY,3 years,0
20000,NY,10+ years,0
25000,NY,10+ years,0
900,NY,2 years,0
25000,NY,4 years,0
10000,NY,1 year,0
5000,NY,1 year,0
10000,NY,1 year,0
6000,NY,3 years,0
6000,NY,1 year,0
15000,NY,9 years,0
1200,NY,5 years,0
2500,NY,1 year,0
25000,NY,< 1 year,0
2000,NY,3 years,0
7000,NY,< 1 year,0
25000,NY,< 1 year,0
800,NY,< 1 year,0
17500,NY,< 1 year,0
7300,NY,< 1 year,0
5000,NY,6 years,0
25000,NY,9 years,0
20000,NY,5 years,0
5000,NY,10+ years,0
5000,NY,1 year,0
1500,NY,< 1 year,0
7000,NY,6 years,0
3250,NY,8 years,0
10000,NY,< 1 year,0
12000,NY,7 years,0
20000,NY,2 years,0
4200,NY,10+ years,0
15000,NY,< 1 year,0
20000,NY,3 years,0
25000,NY,< 1 year,0
5000,NY,1 year,0
1000,NY,3 years,0
20000,NY,< 1 year,0
15000,NY,10+ years,0
15000,NY,2 years,0
15000,NY,10+ years,0
5000,NY,5 years,0
500,NY,5 years,0
8000,NY,1 year,0
15000,NY,1 year,0
9900,NY,< 1 year,0
13000,NY,< 1 year,0
13000,NY,8 years,0
5000,NY,< 1 year,0
3000,NY,5 years,0
6000,NY,< 1 year,0
5000,NY,1 year,0
5525,NY,10+ years,0
2000,NY,1 year,0
6000,NY,1 year,0
25000,NY,2 years,0
10000,NY,7 years,0
1200,NY,< 1 year,0
7000,NY,10+ years,0
2500,NY,< 1 year,0
20000,NY,10+ years,0
8000,NY,< 1 year,0
1500,NY,2 years,0
25000,NY,5 years,0
9000,NY,2 years,0
10000,NY,1 year,0
10000,NY,< 1 year,0
15000,NY,< 1 year,0
15000,NY,2 years,0
24000,NY,7 years,0
24000,NY,3 years,0
5000,NY,7 years,0
8000,NY,2 years,0
5500,NY,6 years,0
5000,NY,1 year,0
5500,NY,7 years,0
2000,NY,1 year,0
25000,NY,2 years,0
25000,NY,3 years,0
10000,NY,1 year,0
13500,NY,9 years,0
20000,NY,9 years,0
3500,NY,1 year,0
20000,NY,< 1 year,0
25000,NY,5 years,0
7000,NY,10+ years,0
6500,NY,< 1 year,0
3500,NY,1 year,0
3600,NY,3 years,0
24000,NY,10+ years,0
1000,NY,1 year,0
1500,NY,6 years,0
20000,NY,10+ years,0
10000,NY,5 years,0
10000,NY,1 year,0
10000,NY,3 years,0
10000,NY,4 years,0
3000,NY,10+ years,0
15000,NY,3 years,0
5000,NY,5 years,0
10000,NY,10+ years,0
25000,NY,3 years,0
3500,NY,1 year,0
5000,NY,2 years,0
1000,NY,< 1 year,0
12000,NY,< 1 year,0
1500,NY,3 years,0
25000,NY,5 years,0
5000,NY,10+ years,0
2000,NY,1 year,0
5000,NY,10+ years,0
25000,NY,10+ years,0
25000,NY,6 years,0
15000,NY,3 years,0
20000,NY,7 years,0
7500,NY,5 years,0
6000,NY,1 year,0
20000,NY,10+ years,0
7500,NY,9 years,0
10000,NY,3 years,0
8000,NY,1 year,0
25000,NY,10+ years,0
7500,NY,5 years,0
7000,NY,2 years,0
5000,NY,10+ years,0
3500,NY,10+ years,0
6000,NY,10+ years,0
1500,NY,< 1 year,0
1000,NY,5 years,0
1000,NY,< 1 year,0
1000,NY,10+ years,0
7000,NY,< 1 year,0
12000,NY,9 years,0
5000,NY,3 years,0
3000,NY,< 1 year,0
25000,NY,2 years,0
1000,NY,1 year,0
3000,NY,4 years,0
8000,NY,6 years,0
3500,NY,7 years,0
10000,NY,2 years,0
6000,NY,10+ years,0
25000,NY,< 1 year,0
2500,NY,< 1 year,0
25000,NY,5 years,0
3000,NY,5 years,0
5000,NY,3 years,0
2000,NY,10+ years,0
15000,NY,< 1 year,0
19000,NY,10+ years,0
25000,NY,1 year,0
5000,NY,3 years,0
1500,NY,5 years,0
7000,NY,< 1 year,0
5000,NY,10+ years,0
2000,NY,8 years,0
5000,NY,5 years,0
6000,NY,2 years,0
3000,NY,3 years,0
5000,NY,9 years,0
7500,NY,< 1 year,0
7500,NY,9 years,0
7500,NY,4 years,0
4000,NY,5 years,0
1025,NY,1 year,0
1000,NY,< 1 year,0
7500,NY,10+ years,0
5000,NY,2 years,0
3500,NY,10+ years,0
3000,NY,< 1 year,0
5000,NY,5 years,0
5000,NY,9 years,0
7000,NY,4 years,0
6000,NY,4 years,0
2500,NY,< 1 year,0
2000,NY,3 years,0
3500,NY,< 1 year,0
15000,NY,< 1 year,0
7500,NY,1 year,0
6000,NY,2 years,0
6000,NY,< 1 year,0
5000,NY,< 1 year,0
7500,NY,2 years,0
25000,NY,< 1 year,0
5000,NY,10+ years,0
7500,NY,1 year,0
6500,NY,1 year,0
5000,NY,10+ years,0
7500,NY,1 year,0
5000,NY,< 1 year,0
5000,NY,< 1 year,0
3000,NY,2 years,0
4000,NY,3 years,0
7500,NY,< 1 year,0
6000,NY,1 year,0
15000,NY,< 1 year,0
3500,NY,4 years,0
7500,NY,< 1 year,0
5000,NY,2 years,0
7500,NY,4 years,0
7000,NY,10+ years,0
2000,NY,< 1 year,0
3000,NY,6 years,0
4500,NY,< 1 year,0
7500,NY,10+ years,0
6000,NY,10+ years,0
2175,NY,3 years,0
20000,NY,10+ years,0
7500,NY,9 years,0
3800,NY,6 years,0
5000,NY,9 years,0
7500,NY,< 1 year,0
2000,NY,3 years,0
4000,NY,1 year,0
5000,NY,9 years,0
3500,NY,2 years,0
4000,NY,< 1 year,0
2000,NY,< 1 year,0
4000,NY,3 years,0
6000,NY,8 years,0
6000,NY,10+ years,0
7500,NY,10+ years,0
5000,NY,8 years,0
3000,NY,< 1 year,0
7000,NY,7 years,0
3500,NY,2 years,0
9000,NY,< 1 year,0
1000,NY,5 years,0
10000,NY,< 1 year,0
5000,NY,6 years,0
1200,NY,2 years,0
6500,NY,3 years,0
4000,NY,6 years,0
3500,NY,< 1 year,0
6500,NY,< 1 year,0
1000,NY,1 year,0
4000,NY,5 years,0
4000,NY,< 1 year,0
8000,NY,10+ years,0
