loan_amnt,State,emp_length,label
35000,C,10+ years,1
15000,C,2 years,1
21250,C,1 year,1
28000,C,9 years,1
25000,C,10+ years,1
20000,C,7 years,1
24000,C,2 years,1
21000,C,4 years,1
21000,C,10+ years,1
5125,C,4 years,1
15000,C,3 years,1
9050,C,< 1 year,1
12000,C,< 1 year,1
16000,C,unknown,1
6500,C,6 years,1
5000,C,10+ years,1
21000,C,8 years,1
15400,C,4 years,1
5000,C,1 year,1
20000,C,7 years,1
10000,C,6 years,1
5000,C,4 years,1
15000,C,6 years,1
20000,C,10+ years,1
12800,C,2 years,1
22800,C,10+ years,1
3000,C,10+ years,1
14000,C,< 1 year,1
28000,C,10+ years,1
24000,C,1 year,1
10000,C,9 years,1
20000,C,10+ years,1
10000,C,10+ years,1
11500,C,1 year,1
19000,C,6 years,1
30000,C,10+ years,1
18000,C,10+ years,1
5800,C,6 years,1
9300,C,6 years,1
15000,C,4 years,1
7450,C,10+ years,1
5000,C,10+ years,1
3050,C,1 year,1
20000,C,8 years,1
16000,C,5 years,1
10000,C,6 years,1
30000,C,10+ years,1
14800,C,1 year,1
17000,C,8 years,1
22400,C,4 years,1
13200,C,10+ years,1
18450,C,10+ years,1
12800,C,10+ years,1
17600,C,10+ years,1
12000,C,10+ years,1
17000,C,10+ years,1
35000,C,5 years,1
7200,C,7 years,1
20000,C,10+ years,1
16000,C,5 years,1
19800,C,unknown,1
30000,C,9 years,1
5300,C,10+ years,1
18425,C,10+ years,1
11850,C,unknown,1
10000,C,10+ years,1
6000,C,6 years,1
22800,C,3 years,1
12525,C,10+ years,1
25000,C,< 1 year,1
35000,C,10+ years,1
20000,C,10+ years,1
15600,C,10+ years,1
10600,C,1 year,1
12800,C,unknown,1
5000,C,5 years,1
12000,C,1 year,1
4800,C,3 years,1
7500,C,10+ years,1
12000,C,4 years,1
4650,C,10+ years,1
10000,C,10+ years,1
10000,C,10+ years,1
12000,C,3 years,1
11000,C,2 years,1
7000,C,5 years,1
35000,C,9 years,1
9000,C,unknown,1
26800,C,10+ years,1
7000,C,5 years,1
12325,C,unknown,1
11000,C,5 years,1
35000,C,10+ years,1
22500,C,3 years,1
5000,C,2 years,1
11200,C,unknown,1
5000,C,5 years,1
10000,C,2 years,1
10000,C,10+ years,1
24000,C,10+ years,1
13000,C,1 year,1
21000,C,5 years,1
20000,C,9 years,1
15600,C,10+ years,1
28000,C,2 years,1
12000,C,9 years,1
9000,C,8 years,1
18700,C,1 year,1
18000,C,7 years,1
13525,C,3 years,1
10200,C,4 years,1
9500,C,9 years,1
8500,C,2 years,1
30000,C,10+ years,1
12000,C,unknown,1
18000,C,1 year,1
27275,C,4 years,1
18475,C,10+ years,1
6000,C,1 year,1
4000,C,9 years,1
11200,C,8 years,1
5000,C,10+ years,1
18000,C,5 years,1
19200,C,2 years,1
25000,C,10+ years,1
7025,C,< 1 year,1
5000,C,unknown,1
24000,C,8 years,1
25000,C,10+ years,1
20000,C,10+ years,1
15000,C,5 years,1
5000,C,5 years,1
2575,C,1 year,1
12000,C,9 years,1
11000,C,10+ years,1
13000,C,10+ years,1
10000,C,10+ years,1
21000,C,5 years,1
20000,C,10+ years,1
3000,C,10+ years,1
5150,C,3 years,1
5600,C,3 years,1
4500,C,1 year,1
10000,C,< 1 year,1
15000,C,9 years,1
15000,C,9 years,1
16675,C,3 years,1
3600,C,10+ years,1
10000,C,2 years,1
35000,C,10+ years,1
12750,C,5 years,1
20000,C,10+ years,1
6000,C,10+ years,1
10000,C,1 year,1
8400,C,7 years,1
13500,C,8 years,1
6900,C,10+ years,1
23825,C,10+ years,1
19200,C,6 years,1
8875,C,3 years,1
10000,C,< 1 year,1
25000,C,10+ years,1
21000,C,10+ years,1
15000,C,3 years,1
9325,C,5 years,1
30000,C,6 years,1
5000,C,4 years,1
13000,C,7 years,1
14400,C,3 years,1
8000,C,5 years,1
20000,C,5 years,1
14275,C,8 years,1
7000,C,8 years,1
30350,C,10+ years,1
7200,C,10+ years,1
6500,C,10+ years,1
12000,C,< 1 year,1
5000,C,unknown,1
5000,C,10+ years,1
10000,C,3 years,1
2400,C,7 years,1
21000,C,10+ years,1
15000,C,10+ years,1
6000,C,3 years,1
35000,C,9 years,1
13000,C,10+ years,1
14500,C,unknown,1
10000,C,5 years,1
4475,C,4 years,1
8000,C,4 years,1
10000,C,10+ years,1
5000,C,10+ years,1
20000,C,5 years,1
10000,C,6 years,1
14000,C,10+ years,1
21000,C,3 years,1
16000,C,10+ years,1
24000,C,3 years,1
10000,C,unknown,1
18600,C,10+ years,1
20000,C,9 years,1
8000,C,1 year,1
6000,C,10+ years,1
5000,C,10+ years,1
35000,C,10+ years,1
28000,C,10+ years,1
16425,C,10+ years,1
25000,C,10+ years,1
7000,C,10+ years,1
20000,C,unknown,1
10800,C,6 years,1
7200,C,unknown,1
6350,C,8 years,1
9800,C,2 years,1
28600,C,10+ years,1
18000,C,< 1 year,1
9000,C,7 years,1
20000,C,4 years,1
35000,C,8 years,1
10000,C,9 years,1
35000,C,10+ years,1
10000,C,2 years,1
14400,C,< 1 year,1
10000,C,2 years,1
14000,C,10+ years,1
5000,C,< 1 year,1
7500,C,10+ years,1
35000,C,10+ years,1
4950,C,1 year,1
15000,C,10+ years,1
24000,C,4 years,1
5000,C,1 year,1
12800,C,< 1 year,1
3600,C,10+ years,1
14400,C,1 year,1
5500,C,10+ years,1
18725,C,< 1 year,1
29125,C,1 year,1
6300,C,10+ years,1
6300,C,3 years,1
18000,C,1 year,1
11200,C,2 years,1
25000,C,10+ years,1
12000,C,2 years,1
35000,C,3 years,1
25000,C,10+ years,1
10000,C,10+ years,1
35000,C,10+ years,1
6525,C,1 year,1
35000,C,8 years,1
10000,C,10+ years,1
16000,C,< 1 year,1
14000,C,3 years,1
20000,C,10+ years,1
17000,C,10+ years,1
18050,C,9 years,1
29900,C,5 years,1
15000,C,6 years,1
6000,C,3 years,1
15700,C,2 years,1
25000,C,3 years,1
20000,C,10+ years,1
2200,C,3 years,1
13200,C,2 years,1
24000,C,3 years,1
8000,C,unknown,1
16500,C,10+ years,1
5000,C,10+ years,1
6000,C,4 years,1
30000,C,10+ years,1
10000,C,2 years,1
8000,C,< 1 year,1
10000,C,10+ years,1
9000,C,3 years,1
16000,C,7 years,1
25000,C,10+ years,1
10000,C,10+ years,1
25000,C,6 years,1
12000,C,10+ years,1
35000,C,10+ years,1
16000,C,10+ years,1
20000,C,2 years,1
35000,C,9 years,1
10000,C,7 years,1
28000,C,2 years,1
10000,C,10+ years,1
21825,C,5 years,1
4000,C,10+ years,1
4000,C,10+ years,1
12000,C,10+ years,1
8300,C,10+ years,1
14500,C,10+ years,1
22075,C,7 years,1
19000,C,10+ years,1
35000,C,10+ years,1
12000,C,10+ years,1
21000,C,1 year,1
30000,C,2 years,1
8000,C,2 years,1
20000,C,6 years,1
6000,C,9 years,1
24000,C,9 years,1
1500,C,10+ years,1
12000,C,8 years,1
7000,C,< 1 year,1
20000,C,10+ years,1
7000,C,1 year,1
18000,C,10+ years,1
8000,C,3 years,1
15000,C,1 year,1
18000,C,10+ years,1
12000,C,10+ years,1
5000,C,10+ years,1
6000,C,unknown,1
12000,C,3 years,1
24000,C,4 years,1
10000,C,4 years,1
10000,C,10+ years,1
27350,C,10+ years,1
15000,C,2 years,1
3600,C,4 years,1
5000,C,2 years,1
4000,C,5 years,1
21000,C,3 years,1
30000,C,5 years,1
22825,C,10+ years,1
2650,C,< 1 year,1
17500,C,7 years,1
11200,C,< 1 year,1
10000,C,10+ years,1
28000,C,10+ years,1
23025,C,10+ years,1
16500,C,3 years,1
15000,C,2 years,1
10000,C,10+ years,1
15000,C,10+ years,1
5500,C,2 years,1
18000,C,10+ years,1
10000,C,3 years,1
35000,C,1 year,1
10800,C,< 1 year,1
13375,C,10+ years,1
10000,C,10+ years,1
24000,C,4 years,1
10000,C,10+ years,1
20000,C,5 years,1
11200,C,10+ years,1
5000,C,5 years,1
15700,C,5 years,1
35000,C,10+ years,1
12425,C,unknown,1
16000,C,10+ years,1
9600,C,2 years,1
14325,C,10+ years,1
14000,C,3 years,1
7000,C,5 years,1
16000,C,< 1 year,1
22000,C,2 years,1
17550,C,< 1 year,1
7000,C,< 1 year,1
27000,C,10+ years,1
15000,C,2 years,1
23775,C,10+ years,1
16000,C,< 1 year,1
14400,C,6 years,1
30000,C,10+ years,1
8000,C,7 years,1
32600,C,< 1 year,1
30000,C,6 years,1
13600,C,10+ years,1
15000,C,7 years,1
10000,C,10+ years,1
15000,C,< 1 year,1
3000,C,5 years,1
21000,C,9 years,1
16000,C,8 years,1
10000,C,6 years,1
8000,C,10+ years,1
18000,C,5 years,1
12000,C,8 years,1
25000,C,4 years,1
24000,C,7 years,1
8000,C,10+ years,1
10200,C,3 years,1
12000,C,10+ years,1
9000,C,10+ years,1
8000,C,10+ years,1
35000,C,4 years,1
8400,C,unknown,1
25000,C,3 years,1
28000,C,10+ years,1
12000,C,3 years,1
25000,C,10+ years,1
28475,C,5 years,1
22000,C,2 years,1
30000,C,5 years,1
2200,C,1 year,1
5000,C,4 years,1
8000,C,5 years,1
7800,C,8 years,1
10000,C,10+ years,1
22000,C,2 years,1
7325,C,7 years,1
12800,C,3 years,1
8000,C,9 years,1
14400,C,1 year,1
20800,C,10+ years,1
10000,C,10+ years,1
35000,C,8 years,1
28000,C,10+ years,1
33600,C,10+ years,1
6200,C,7 years,1
24000,C,10+ years,1
12000,C,< 1 year,1
3000,C,7 years,1
11550,C,5 years,1
6725,C,5 years,1
12000,C,8 years,1
6500,C,unknown,1
17000,C,5 years,1
10000,C,1 year,1
12425,C,2 years,1
12000,C,9 years,1
6600,C,2 years,1
10000,C,2 years,1
7000,C,1 year,1
15000,C,8 years,1
2500,C,4 years,1
27475,C,10+ years,1
19200,C,10+ years,1
28000,C,unknown,1
8400,C,10+ years,1
14000,C,6 years,1
10000,C,< 1 year,1
12000,C,unknown,1
3000,C,10+ years,1
35000,C,6 years,1
20000,C,10+ years,1
13000,C,10+ years,1
16000,C,4 years,1
20000,C,6 years,1
15000,C,3 years,1
5500,C,4 years,1
10500,C,10+ years,1
16800,C,9 years,1
14000,C,5 years,1
12025,C,7 years,1
30000,C,3 years,1
18000,C,10+ years,1
14400,C,3 years,1
10000,C,10+ years,1
12000,C,9 years,1
4000,C,5 years,1
20000,C,unknown,1
7500,C,unknown,1
31200,C,2 years,1
14350,C,5 years,1
24000,C,< 1 year,1
3000,C,2 years,1
14000,C,3 years,1
7000,E,6 years,1
29650,E,2 years,1
8000,E,2 years,1
15000,E,10+ years,1
5000,E,1 year,1
20000,E,4 years,1
12000,E,2 years,1
12000,E,5 years,1
12000,E,10+ years,1
10000,E,5 years,1
20000,E,5 years,1
13300,E,2 years,1
24000,E,< 1 year,1
6500,E,8 years,1
15575,E,< 1 year,1
10000,E,< 1 year,1
15125,E,< 1 year,1
10000,E,8 years,1
10000,E,10+ years,1
14000,E,5 years,1
6450,E,unknown,1
15000,E,10+ years,1
11000,E,< 1 year,1
5650,E,2 years,1
18475,E,unknown,1
9600,E,6 years,1
21000,E,10+ years,1
16000,E,2 years,1
12000,E,5 years,1
13500,E,< 1 year,1
6000,E,2 years,1
31150,E,2 years,1
12000,E,2 years,1
12000,E,10+ years,1
14000,E,1 year,1
18000,E,4 years,1
6400,E,2 years,1
10000,E,10+ years,1
24000,E,3 years,1
10000,E,3 years,1
29000,E,3 years,1
11125,E,unknown,1
15500,E,3 years,1
12000,E,3 years,1
12000,E,9 years,1
4400,E,< 1 year,1
24000,E,3 years,1
8000,E,8 years,1
14400,E,< 1 year,1
10000,E,2 years,1
24000,E,10+ years,1
24000,E,3 years,1
35000,E,1 year,1
30000,E,1 year,1
35000,E,10+ years,1
7000,E,6 years,1
13000,E,6 years,1
18000,E,< 1 year,1
24700,E,6 years,1
30000,E,4 years,1
15625,E,10+ years,1
17200,E,10+ years,1
12000,E,3 years,1
15000,E,< 1 year,1
35000,E,2 years,1
3000,E,4 years,1
14400,E,5 years,1
2400,E,3 years,1
15000,E,unknown,1
6375,E,8 years,1
30000,E,1 year,1
24000,E,10+ years,1
15000,E,4 years,1
30800,E,10+ years,1
15000,E,8 years,1
8000,E,1 year,1
21850,E,1 year,1
14000,E,1 year,1
20000,E,2 years,1
20000,E,2 years,1
8000,E,2 years,1
24000,E,4 years,1
20000,E,2 years,1
12000,E,10+ years,1
9600,E,< 1 year,1
18000,E,9 years,1
4175,E,3 years,1
17125,E,6 years,1
28250,E,9 years,1
8000,E,7 years,1
16000,E,7 years,1
35000,E,10+ years,1
15000,E,1 year,1
16000,E,6 years,1
15600,E,8 years,1
20000,E,< 1 year,1
10000,E,< 1 year,1
20000,E,1 year,1
10000,E,< 1 year,1
5000,E,3 years,1
15000,E,10+ years,1
16550,E,3 years,1
9500,E,< 1 year,1
15000,E,2 years,1
15000,E,10+ years,1
26350,E,2 years,1
1500,E,3 years,1
30000,E,4 years,1
35000,E,4 years,1
24000,E,3 years,1
22000,E,4 years,1
9100,E,2 years,1
16000,E,5 years,1
15025,E,3 years,1
15000,E,10+ years,1
10000,E,2 years,1
8000,E,1 year,1
12000,E,10+ years,1
10325,E,1 year,1
5000,E,1 year,1
15125,E,10+ years,1
6000,E,10+ years,1
5000,E,2 years,1
10000,E,8 years,1
5000,E,unknown,1
14400,E,4 years,1
25000,E,10+ years,1
7000,E,3 years,1
16800,E,2 years,1
7500,E,8 years,1
8500,E,4 years,1
9250,E,2 years,1
8825,E,5 years,1
8000,E,< 1 year,1
20000,E,5 years,1
7200,E,< 1 year,1
14000,E,3 years,1
12000,E,4 years,1
24000,E,2 years,1
23500,E,10+ years,1
12000,E,10+ years,1
25000,E,9 years,1
20000,E,10+ years,1
10000,E,1 year,1
10000,E,10+ years,1
6000,E,5 years,1
24000,E,10+ years,1
20000,E,1 year,1
6000,E,3 years,1
10000,E,10+ years,1
7000,E,10+ years,1
12800,E,10+ years,1
10000,E,3 years,1
30000,E,2 years,1
20000,E,< 1 year,1
15000,E,unknown,1
13200,E,3 years,1
30000,E,3 years,1
7875,E,unknown,1
21000,E,10+ years,1
7000,E,< 1 year,1
16700,E,10+ years,1
12000,E,< 1 year,1
8000,E,4 years,1
6500,E,2 years,1
7000,E,8 years,1
13000,E,3 years,1
14000,E,< 1 year,1
18000,E,2 years,1
15000,E,3 years,1
7200,E,5 years,1
24000,E,3 years,1
12000,E,10+ years,1
15000,E,10+ years,1
10075,E,7 years,1
19200,E,5 years,1
11200,E,4 years,1
12000,E,2 years,1
10000,E,8 years,1
25975,E,8 years,1
25200,E,5 years,1
2475,E,< 1 year,1
8625,E,< 1 year,1
11600,E,10+ years,1
16500,E,10+ years,1
24950,E,9 years,1
12800,E,< 1 year,1
7525,E,3 years,1
19625,E,2 years,1
24000,E,10+ years,1
28000,E,3 years,1
18000,E,10+ years,1
26525,E,1 year,1
21000,E,10+ years,1
30000,E,9 years,1
10000,E,3 years,1
3000,E,< 1 year,1
30000,E,2 years,1
10000,E,10+ years,1
13000,E,unknown,1
22500,E,2 years,1
16000,E,3 years,1
10200,E,4 years,1
18700,E,5 years,1
20100,E,1 year,1
20000,E,10+ years,1
25000,E,10+ years,1
15000,E,5 years,1
12500,E,2 years,1
5175,E,4 years,1
12000,E,5 years,1
12000,E,unknown,1
30000,E,10+ years,1
25000,E,1 year,1
20000,E,10+ years,1
14400,E,1 year,1
23650,E,< 1 year,1
17000,E,1 year,1
8000,E,8 years,1
13200,E,8 years,1
8000,E,4 years,1
8000,E,1 year,1
12425,E,3 years,1
16000,E,10+ years,1
22500,E,10+ years,1
5400,E,8 years,1
10200,E,5 years,1
5000,E,2 years,1
15000,E,4 years,1
19125,E,6 years,1
8400,E,9 years,1
23000,E,10+ years,1
22500,E,1 year,1
21000,E,10+ years,1
10000,E,3 years,1
15000,E,10+ years,1
5000,E,10+ years,1
10000,E,10+ years,1
35000,E,9 years,1
8000,E,< 1 year,1
20025,E,4 years,1
5325,E,9 years,1
14000,E,10+ years,1
20000,E,4 years,1
11075,E,2 years,1
20000,E,10+ years,1
10000,E,3 years,1
10000,E,10+ years,1
12025,E,3 years,1
13500,E,10+ years,1
12000,E,< 1 year,1
10000,E,1 year,1
20000,E,< 1 year,1
14400,E,3 years,1
11975,E,5 years,1
29000,E,5 years,1
15000,E,10+ years,1
12000,E,7 years,1
15200,E,10+ years,1
15000,E,10+ years,1
22000,E,10+ years,1
24000,E,10+ years,1
6000,E,5 years,1
15000,E,1 year,1
6000,E,4 years,1
4500,E,4 years,1
20000,E,3 years,1
6400,E,< 1 year,1
12000,E,10+ years,1
20000,E,9 years,1
30000,E,10+ years,1
8500,E,10+ years,1
12000,E,5 years,1
35000,E,< 1 year,1
13000,E,9 years,1
15000,E,3 years,1
6000,E,10+ years,1
20000,E,3 years,1
15000,E,7 years,1
15000,E,3 years,1
6000,E,7 years,1
15000,E,10+ years,1
24000,E,3 years,1
11325,E,7 years,1
15000,E,3 years,1
10000,E,3 years,1
5000,E,unknown,1
14400,E,7 years,1
9000,E,5 years,1
33425,E,10+ years,1
9975,E,2 years,1
9600,E,6 years,1
18000,E,< 1 year,1
35000,E,5 years,1
10750,E,9 years,1
24000,E,7 years,1
4000,,2 years,1
16000,,3 years,1
20000,,10+ years,1
3850,,< 1 year,1
7200,,10+ years,1
35000,,4 years,1
18850,,< 1 year,1
11000,,3 years,1
12000,,10+ years,1
35000,,8 years,1
28200,,4 years,1
3750,,< 1 year,1
18000,,3 years,1
9600,,10+ years,1
35000,,1 year,1
35000,,10+ years,1
18000,,< 1 year,1
21600,,3 years,1
16800,,10+ years,1
8000,,3 years,1
10000,,9 years,1
15000,,2 years,1
35000,,7 years,1
1500,,10+ years,1
3000,,3 years,1
22000,,10+ years,1
4325,,7 years,1
13675,,< 1 year,1
3600,,10+ years,1
14875,,< 1 year,1
4800,,3 years,1
10000,,2 years,1
4500,,10+ years,1
12050,,3 years,1
19500,,1 year,1
3925,,unknown,1
23000,,unknown,1
25000,,< 1 year,1
35000,,4 years,1
6050,,2 years,1
27600,,1 year,1
17600,,10+ years,1
6000,,< 1 year,1
8000,,8 years,1
15000,,< 1 year,1
12100,,10+ years,1
24000,,2 years,1
5000,,10+ years,1
24000,,10+ years,1
23000,,10+ years,1
16000,,8 years,1
14925,,< 1 year,1
15000,,< 1 year,1
10000,,< 1 year,1
12000,,10+ years,1
15500,,4 years,1
5000,,10+ years,1
12000,,< 1 year,1
30000,,2 years,1
35000,,8 years,1
25000,,10+ years,1
10000,,10+ years,1
10000,,< 1 year,1
4200,,1 year,1
10000,,5 years,1
35000,,8 years,1
10000,,7 years,1
25600,,8 years,1
35000,,10+ years,1
6475,,< 1 year,1
20000,,10+ years,1
6500,,10+ years,1
33000,,8 years,1
15000,,< 1 year,1
10000,,10+ years,1
15000,,< 1 year,1
32400,,5 years,1
4800,,4 years,1
25300,,10+ years,1
35000,,7 years,1
5600,,< 1 year,1
4425,,5 years,1
8000,,< 1 year,1
10000,,< 1 year,1
6600,,9 years,1
12000,,3 years,1
14000,,10+ years,1
7000,,4 years,1
15000,,7 years,1
25000,,4 years,1
18500,,1 year,1
8100,,< 1 year,1
10000,,10+ years,1
4000,,< 1 year,1
12000,,unknown,1
15000,,10+ years,1
8000,,2 years,1
23800,,10+ years,1
2500,,7 years,1
2000,,1 year,1
9000,,10+ years,1
20000,,8 years,1
28000,,< 1 year,1
10000,,< 1 year,1
23325,,9 years,1
11200,,4 years,1
35000,,4 years,1
11500,,3 years,1
28000,,2 years,1
7000,,9 years,1
10000,,10+ years,1
18000,,5 years,1
8000,,1 year,1
30000,,10+ years,1
10000,,3 years,1
15150,,2 years,1
11200,,10+ years,1
4000,,3 years,1
15000,,< 1 year,1
16000,,10+ years,1
15000,,10+ years,1
11700,,< 1 year,1
2000,,unknown,1
5000,,4 years,1
13000,,10+ years,1
10000,,4 years,1
6000,,10+ years,1
15000,,3 years,1
12000,,9 years,1
5600,,5 years,1
18000,,10+ years,1
10000,,< 1 year,1
24000,,2 years,1
21550,,8 years,1
10000,,1 year,1
12000,,2 years,1
14000,,< 1 year,1
24000,,9 years,1
6025,,8 years,1
20000,,10+ years,1
14000,,1 year,1
2000,,10+ years,1
14000,,10+ years,1
12000,,2 years,1
12000,,10+ years,1
16000,,10+ years,1
24700,,8 years,1
35000,,10+ years,1
15525,,10+ years,1
21600,,2 years,1
30000,,6 years,1
24000,,6 years,1
20000,,3 years,1
8000,,10+ years,1
10000,,10+ years,1
20000,,10+ years,1
3000,,< 1 year,1
34050,,4 years,1
16000,,5 years,1
16825,,10+ years,1
24000,,10+ years,1
12000,,1 year,1
21600,,10+ years,1
24125,,10+ years,1
16000,,1 year,1
24000,,10+ years,1
18000,,10+ years,1
4000,,2 years,1
6000,,5 years,1
14725,,10+ years,1
20000,,4 years,1
11000,,2 years,1
10500,,6 years,1
1000,,10+ years,1
12000,,5 years,1
17400,,10+ years,1
12000,,5 years,1
16000,,2 years,1
5000,,unknown,1
16000,,2 years,1
14500,,5 years,1
27600,,< 1 year,1
12000,,8 years,1
3000,,unknown,1
10550,,10+ years,1
14000,,< 1 year,1
10700,,10+ years,1
15000,,2 years,1
7200,,< 1 year,1
5000,,10+ years,1
4000,,9 years,1
20000,,4 years,1
2800,,2 years,1
30000,,10+ years,1
26400,,10+ years,1
3700,,5 years,1
7200,,6 years,1
8775,,7 years,1
5000,,10+ years,1
12000,,4 years,1
5600,,10+ years,1
24000,,10+ years,1
10000,,8 years,1
20000,,3 years,1
15000,,10+ years,1
12000,,4 years,1
20000,,10+ years,1
5000,,2 years,1
35000,,4 years,1
4100,,9 years,1
10000,,10+ years,1
5000,,< 1 year,1
20000,,< 1 year,1
15000,,5 years,1
20000,,10+ years,1
5000,,10+ years,1
30000,,< 1 year,1
6000,,10+ years,1
5000,,4 years,1
9600,,10+ years,1
12000,,2 years,1
8400,,3 years,1
9000,,6 years,1
10000,,2 years,1
21000,,9 years,1
17000,,unknown,1
4800,,10+ years,1
10000,,9 years,1
7000,,9 years,1
3000,,7 years,1
15000,,10+ years,1
12000,,10+ years,1
10000,,5 years,1
20000,,unknown,1
12000,,2 years,1
24000,,5 years,1
12000,,1 year,1
8000,,2 years,1
21000,,7 years,1
10550,,4 years,1
15000,,2 years,1
24000,,10+ years,1
20000,,5 years,1
6000,,< 1 year,1
12000,,3 years,1
21600,,10+ years,1
8400,,2 years,1
18000,,5 years,1
11400,,5 years,1
10075,,< 1 year,1
4500,,10+ years,1
16000,,10+ years,1
12000,,4 years,1
2200,,< 1 year,1
18000,,9 years,1
20000,,9 years,1
21700,,10+ years,1
15000,,5 years,1
11875,,4 years,1
10800,,5 years,1
8000,,7 years,1
6500,,1 year,1
7000,,7 years,1
5000,,10+ years,1
13000,,3 years,1
20000,,unknown,1
18000,,7 years,1
28000,,10+ years,1
30000,,8 years,1
3600,,1 year,1
6400,,3 years,1
13800,,2 years,1
25000,,< 1 year,1
7200,,1 year,1
25000,,2 years,1
9250,,3 years,1
5000,,< 1 year,1
4000,,10+ years,1
12000,,10+ years,1
20000,,10+ years,1
24200,,1 year,1
21825,,unknown,1
35000,,9 years,1
7450,,3 years,1
15000,,8 years,1
14000,,< 1 year,1
15000,,< 1 year,1
8400,,10+ years,1
15000,,10+ years,1
12000,,3 years,1
25000,,< 1 year,1
21000,,3 years,1
5000,,10+ years,1
16000,,10+ years,1
30000,,10+ years,1
13925,,7 years,1
33000,,< 1 year,1
10000,,< 1 year,1
5000,,10+ years,1
35000,,9 years,1
19425,,10+ years,1
12000,,2 years,1
10000,,3 years,1
30000,,10+ years,1
14000,,1 year,1
16800,,< 1 year,1
21600,,6 years,1
20000,,2 years,1
35000,,6 years,1
28000,,4 years,1
10000,,5 years,1
8000,,9 years,1
15000,,6 years,1
9600,,2 years,1
27000,,10+ years,1
12000,,3 years,1
5000,,9 years,1
35000,,10+ years,1
11200,,4 years,1
17000,,unknown,1
8000,,10+ years,1
17000,,10+ years,1
20000,,9 years,1
11875,,10+ years,1
28800,,9 years,1
5000,,7 years,1
5600,,< 1 year,1
3600,,10+ years,1
16000,,1 year,1
3500,,3 years,1
12000,,5 years,1
8000,,10+ years,1
22000,,10+ years,1
28000,,10+ years,1
20000,,6 years,1
20000,,4 years,1
7000,,1 year,1
9600,,10+ years,1
18925,,4 years,1
4600,,3 years,1
25000,,2 years,1
17000,,3 years,1
14000,,4 years,1
10800,,5 years,1
28000,,2 years,1
14075,,8 years,1
9000,,10+ years,1
14175,,< 1 year,1
12000,,< 1 year,1
25000,,9 years,1
7000,,3 years,1
17625,,10+ years,1
12225,,6 years,1
14000,,3 years,1
24625,,2 years,1
20000,,10+ years,1
3000,,2 years,1
5000,,10+ years,1
35000,,10+ years,1
6975,,7 years,1
5000,,5 years,1
17000,,10+ years,1
10000,,6 years,1
13500,,10+ years,1
14000,,10+ years,1
5000,,3 years,1
15450,,10+ years,1
4000,,1 year,1
16000,,4 years,1
24000,,6 years,1
35000,,10+ years,1
12450,,5 years,1
20000,,10+ years,1
5000,,5 years,1
6050,,4 years,1
5000,,5 years,1
5000,,5 years,1
30000,,2 years,1
12000,,1 year,1
12000,,< 1 year,1
10000,,5 years,1
10000,,4 years,1
3200,,5 years,1
17000,,6 years,1
24175,,10+ years,1
18000,,7 years,1
4800,,10+ years,1
10000,,3 years,1
18000,,10+ years,1
12000,,10+ years,1
5000,,5 years,1
10550,,10+ years,1
12000,,1 year,1
5000,,10+ years,1
2100,,4 years,1
23300,,< 1 year,1
25000,,4 years,1
6000,,3 years,1
15000,,1 year,1
17000,,10+ years,1
15000,,7 years,1
30000,,3 years,1
8500,,6 years,1
12450,,7 years,1
21600,,10+ years,1
29700,,< 1 year,1
9725,,10+ years,1
4800,,2 years,1
6675,,8 years,1
14000,,3 years,1
18000,,1 year,1
4200,,unknown,1
15000,,< 1 year,1
35000,,2 years,1
11500,,2 years,1
15000,,10+ years,1
9525,,9 years,1
10000,,< 1 year,1
25000,,< 1 year,1
20000,,10+ years,1
1500,,9 years,1
24200,,10+ years,1
30000,,10+ years,1
30000,,9 years,1
20000,,< 1 year,1
12000,,4 years,1
24000,,10+ years,1
10000,,4 years,1
9325,,9 years,1
3200,,< 1 year,1
20000,,10+ years,1
12800,,7 years,1
15000,,3 years,1
8000,,8 years,1
16275,,9 years,1
24000,,8 years,1
20000,,2 years,1
6000,,3 years,1
12000,,9 years,1
19500,,10+ years,1
10000,,10+ years,1
12000,,7 years,1
30000,,1 year,1
10000,,8 years,1
12000,,4 years,1
6300,,1 year,1
19300,,10+ years,1
10000,,< 1 year,1
25200,,10+ years,1
28975,,10+ years,1
3600,,< 1 year,1
10300,,unknown,1
7000,,5 years,1
21000,,unknown,1
5000,,4 years,1
25850,,10+ years,1
12000,,2 years,1
16200,,8 years,1
15000,,3 years,1
35000,,10+ years,1
20000,,5 years,1
15000,,10+ years,1
5000,,< 1 year,1
20000,,6 years,1
6000,,2 years,1
20000,,5 years,1
15000,,10+ years,1
5000,,unknown,1
26000,,unknown,1
10000,,2 years,1
24000,,10+ years,1
13675,,< 1 year,1
4475,,1 year,1
9000,,< 1 year,1
10000,,2 years,1
9600,,4 years,1
12000,,5 years,1
8000,,unknown,1
6000,,2 years,1
8000,,unknown,1
18000,E,5 years,1
5000,E,1 year,1
19600,E,8 years,1
8400,E,10+ years,1
5000,E,10+ years,1
21150,E,5 years,1
30000,E,10+ years,1
21000,E,< 1 year,1
20000,E,3 years,1
25000,E,1 year,1
12000,E,10+ years,1
20000,E,10+ years,1
6000,E,7 years,1
25000,E,1 year,1
9000,E,unknown,1
20000,E,< 1 year,1
18000,E,3 years,1
15000,E,10+ years,1
6525,E,< 1 year,1
16000,E,10+ years,1
10000,E,10+ years,1
30000,E,7 years,1
